row_id,from_date,to_date,part_number,dealer_price,list_price,part_category,part_name,competition_brand,competition_name,competition_part_number
165,2013-07-01,2013-07-31,3F2Z1125BA,71.41,106.40,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A906
166,2013-08-01,2013-08-31,3F2Z1125BA,71.41,106.40,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A906
167,2013-09-01,2013-09-30,3F2Z1125BA,28.60,54.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,BENDIX,PRT5244
168,2013-09-01,2013-09-30,3F2Z1125BA,36.99,59.18,BRAKE DRUM ASSEMBLIES,ROTOR ASY,AUTOZONE,DURALAST,54070
169,2013-05-01,2013-05-31,3F2Z1125BA,55.60,84.24,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,66833R
170,2013-06-01,2013-06-30,3F2Z1125BA,44.15,76.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,66833R
171,2013-11-01,2013-11-30,3F2Z1125BA,38.77,58.74,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,WAGNER,BD125678
172,2013-05-01,2013-05-31,3F2Z2C026AA,60.47,91.62,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680189R
173,2013-06-01,2013-06-30,3F2Z2C026AA,48.01,83.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680189R
174,2013-01-01,2013-01-31,3F2Z2C026AA,79.18,98.22,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1706
175,2013-11-01,2013-11-30,3F2Z2C026AA,43.28,65.58,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,WAGNER,BD126125
176,2013-07-01,2013-07-31,3F2Z2C026AA,65.93,98.22,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1706
177,2013-08-01,2013-08-31,3F2Z2C026AA,65.93,98.22,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1706
178,2013-09-01,2013-09-30,3F2Z2C026AA,41.20,78.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5479
179,2013-09-01,2013-09-30,3F2Z2C026AA,38.99,62.38,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,AUTOZONE,DURALAST,54117
180,2013-07-01,2013-07-31,3F2Z2C026AA,39.99,66.64,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,NAPA,NAPA,48880189
181,2013-03-01,2013-03-31,3L2Z1104AA,289.47,556.68,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,SP450202
182,2013-09-01,2013-09-30,3L2Z1104AA,108.99,174.38,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,DL515052
183,2013-01-01,2013-01-31,3L2Z1125AA,83.43,103.52,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A1247
184,2013-07-01,2013-07-31,3L2Z1125AA,69.47,103.52,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A1247
185,2013-08-01,2013-08-31,3L2Z1125AA,69.47,103.52,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A1247
186,2013-09-01,2013-09-30,3L2Z1125AA,33.80,64.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,BENDIX,PRT5341
187,2013-09-01,2013-09-30,3L2Z1125AA,45.99,73.58,BRAKE DRUM ASSEMBLIES,ROTOR ASY,AUTOZONE,DURALAST,54094
188,2013-07-01,2013-07-31,3L2Z1125AA,49.99,83.31,BRAKE DRUM ASSEMBLIES,ROTOR ASY,NAPA,NAPA,48880027
189,2013-05-01,2013-05-31,3L2Z1125AA,76.03,115.20,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,680027R
190,2013-06-01,2013-06-30,3L2Z1125AA,60.37,104.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,680027R
191,2013-11-01,2013-11-30,3L2Z1125AA,55.31,83.80,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,WAGNER,BD125721
192,2013-07-01,2013-07-31,3L2Z2C026AA,41.49,69.14,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,NAPA,NAPA,48880147
193,2013-05-01,2013-05-31,3L2Z2C026AA,63.56,96.30,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680147R
194,2013-06-01,2013-06-30,3L2Z2C026AA,50.46,87.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680147R
195,2013-11-01,2013-11-30,3L2Z2C026AA,38.89,58.93,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,WAGNER,BD126031
196,2013-01-01,2013-01-31,3L2Z2C026AA,80.07,99.34,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1590
197,2013-07-01,2013-07-31,3L2Z2C026AA,66.67,99.34,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1590
198,2013-08-01,2013-08-31,3L2Z2C026AA,66.67,99.34,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1590
199,2013-08-01,2013-08-31,3L2Z2C026AA,31.46,46.55,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5422
200,2013-09-01,2013-09-30,3L2Z2C026AA,39.99,63.98,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,AUTOZONE,DURALAST,54114
201,2013-09-01,2013-09-30,3L5Z1125AA,33.80,64.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,BENDIX,PRT5341
202,2013-09-01,2013-09-30,3L5Z1125AA,46.99,75.18,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,AUTOZONE,DURALAST,54097
203,2013-01-01,2013-01-31,3L5Z1125AA,83.43,103.52,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1247
204,2013-07-01,2013-07-31,3L5Z1125AA,69.47,103.52,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1247
205,2013-08-01,2013-08-31,3L5Z1125AA,69.47,103.52,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1247
206,2013-05-01,2013-05-31,3L5Z1125AA,76.03,115.20,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,RAYBESTOS,680027R
207,2013-06-01,2013-06-30,3L5Z1125AA,60.37,104.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,RAYBESTOS,680027R
208,2013-11-01,2013-11-30,3L5Z1125AA,55.31,83.80,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,WAGNER,BD125721
209,2013-07-01,2013-07-31,3S4Z1125AA,48.15,71.74,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A967
210,2013-08-01,2013-08-31,3S4Z1125AA,48.15,71.74,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A967
211,2013-09-01,2013-09-30,3S4Z1125AA,20.40,38.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,BENDIX,PRT5273
212,2013-09-01,2013-09-30,3S4Z1125AA,25.99,41.58,BRAKE DRUM ASSEMBLIES,ROTOR ASY,AUTOZONE,DURALAST,54079
213,2013-05-01,2013-05-31,3S4Z1125AA,38.94,59.00,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,66913R
214,2013-06-01,2013-06-30,3S4Z1125AA,30.92,53.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,66913R
215,2013-01-01,2013-01-31,3S4Z1125AA,57.83,71.74,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A967
216,2013-05-01,2013-05-31,3W1Z1125AA,51.99,83.18,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,AUTOZONE,DURALAST,54103
217,2013-03-01,2013-03-31,3W1Z1125AA,93.29,141.35,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,RAYBESTOS,680110
218,2013-04-01,2013-04-30,3W1Z1125AA,66.54,116.32,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,RAYBESTOS,680110
219,2013-05-01,2013-05-31,3W1Z1125AA,78.83,119.44,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,RAYBESTOS,680110R
220,2013-07-01,2013-07-31,3W1Z1125AA,79.73,118.80,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1213
221,2013-08-01,2013-08-31,3W1Z1125AA,79.73,118.80,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1213
222,2013-09-01,2013-09-30,3W1Z1125AA,38.00,72.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,BENDIX,PRT5326
223,2013-05-01,2013-05-31,3W1Z1125AA,54.23,72.59,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,CENTRIC,12061072
224,2013-01-01,2013-01-31,3W1Z1125AA,95.76,118.80,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1213
225,2013-03-01,2013-03-31,3W1Z1125AA,44.83,67.92,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,WAGNER,BD125785
226,2013-04-01,2013-04-30,3W1Z1125AA,44.10,66.83,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,WAGNER,BD125785
227,2013-01-01,2013-01-31,3W1Z2C026AA,83.37,103.42,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1330
228,2013-07-01,2013-07-31,3W1Z2C026AA,69.42,103.42,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1330
229,2013-08-01,2013-08-31,3W1Z2C026AA,69.42,103.42,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1330
230,2013-09-01,2013-09-30,3W1Z2C026AA,29.40,55.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5379
231,2013-09-01,2013-09-30,3W1Z2C026AA,45.99,73.58,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,AUTOZONE,DURALAST,54101
232,2013-07-01,2013-07-31,3W1Z2C026AA,45.99,76.64,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,NAPA,NAPA,48880107
233,2013-05-01,2013-05-31,3W1Z2C026AA,63.68,96.48,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680107R
234,2013-06-01,2013-06-30,3W1Z2C026AA,50.56,87.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680107R
235,2013-11-01,2013-11-30,3W1Z2C026AA,57.12,86.54,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,WAGNER,BD126008
236,2013-09-01,2013-09-30,3W1Z2C026BA,52.99,84.78,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,AUTOZONE,DURALAST,54102
237,2013-05-01,2013-05-31,3W1Z2C026BA,88.66,134.34,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,RAYBESTOS,680108R
238,2013-06-01,2013-06-30,3W1Z2C026BA,70.40,122.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,RAYBESTOS,680108R
239,2013-11-01,2013-11-30,3W1Z2C026BA,61.56,93.28,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,WAGNER,BD126009
240,2013-01-01,2013-01-31,3W1Z2C026BA,107.78,133.72,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1331
241,2013-07-01,2013-07-31,3W1Z2C026BA,89.74,133.72,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1331
242,2013-08-01,2013-08-31,3W1Z2C026BA,89.74,133.72,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1331
243,2013-08-01,2013-08-31,3W1Z2C026BA,46.55,68.88,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX NCP,PRT5380
244,2013-01-01,2013-01-31,3W7Z2C026AA,72.25,89.62,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1214
245,2013-07-01,2013-07-31,3W7Z2C026AA,60.16,89.62,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1214
246,2013-08-01,2013-08-31,3W7Z2C026AA,60.16,89.62,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A1214
247,2013-09-01,2013-09-30,3W7Z2C026AA,26.90,50.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5353
248,2013-09-01,2013-09-30,3W7Z2C026AA,37.99,60.78,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,AUTOZONE,DURALAST,54105
249,2013-07-01,2013-07-31,3W7Z2C026AA,37.99,63.31,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,NAPA,NAPA,48880129
250,2013-05-01,2013-05-31,3W7Z2C026AA,52.80,80.00,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680129R
251,2013-06-01,2013-06-30,3W7Z2C026AA,41.93,72.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680129R
252,2013-11-01,2013-11-30,3W7Z2C026AA,38.77,58.74,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,WAGNER,BD125786
253,2013-05-01,2013-05-31,4C2Z1102AA,110.11,166.84,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680320R
254,2013-06-01,2013-06-30,4C2Z1102AA,89.52,151.99,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680320R
255,2013-06-01,2013-06-30,4C2Z1102AA,154.32,233.82,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,WD/JOBBER,NATIONAL,BD126114
256,2013-01-01,2013-01-31,4C2Z1102AA,135.63,168.26,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A2347
257,2013-07-01,2013-07-31,4C2Z1102AA,112.93,168.26,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A2347
258,2013-08-01,2013-08-31,4C2Z1102AA,112.93,168.26,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A2347
259,2013-09-01,2013-09-30,4C2Z1102AA,77.99,124.78,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,AUTOZONE,DURALAST,42148
260,2013-11-01,2013-11-30,4C2Z1102AA,114.09,172.86,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY  WHEEL,WD/JOBBER,WAGNER,BD126114
261,2013-08-01,2013-08-31,4C2Z2C026AA,53.51,79.17,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5697
262,2013-09-01,2013-09-30,4C2Z2C026AA,64.99,103.98,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,AUTOZONE,DURALAST,42150
263,2013-05-01,2013-05-31,4C2Z2C026AA,95.96,145.40,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,RAYBESTOS,680363R
264,2013-06-01,2013-06-30,4C2Z2C026AA,76.19,132.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,RAYBESTOS,680363R
265,2013-11-01,2013-11-30,4C2Z2C026AA,70.64,107.03,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,WAGNER,BD126118
266,2013-01-01,2013-01-31,4C2Z2C026AA,99.09,122.94,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2360
267,2013-07-01,2013-07-31,4C2Z2C026AA,82.51,122.94,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2360
268,2013-08-01,2013-08-31,4C2Z2C026AA,82.51,122.94,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2360
269,2013-05-01,2013-05-31,4C5Z1125AA,105.71,160.16,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,RAYBESTOS,680166R
270,2013-06-01,2013-06-30,4C5Z1125AA,83.93,145.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,RAYBESTOS,680166R
271,2013-11-01,2013-11-30,4C5Z1125AA,83.48,126.48,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,WAGNER,BD126039
272,2013-01-01,2013-01-31,4C5Z1125AA,118.95,147.58,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1480
273,2013-07-01,2013-07-31,4C5Z1125AA,99.04,147.58,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1480
274,2013-08-01,2013-08-31,4C5Z1125AA,99.04,147.58,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1480
275,2013-09-01,2013-09-30,4C5Z1125AA,49.99,79.98,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,AUTOZONE,DURALAST,54115
276,2013-07-01,2013-07-31,4C5Z1125AA,51.49,85.81,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,NAPA,NAPA,48880166
277,2013-08-01,2013-08-31,4C5Z1125AA,51.37,76.01,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,BENDIX,PRT5444
278,2013-01-01,2013-01-31,4F1Z1125AA,73.61,91.32,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A885
279,2013-07-01,2013-07-31,4F1Z1125AA,61.29,91.32,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A885
280,2013-08-01,2013-08-31,4F1Z1125AA,61.29,91.32,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A885
281,2013-09-01,2013-09-30,4F1Z1125AA,29.20,55.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,BENDIX,PRT5050
282,2013-09-01,2013-09-30,4F1Z1125AA,54.99,87.98,BRAKE DRUM ASSEMBLIES,ROTOR ASY,AUTOZONE,DURALAST,54030
283,2013-05-01,2013-05-31,4F1Z1125AA,58.59,88.78,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,66749R
284,2013-06-01,2013-06-30,4F1Z1125AA,46.52,80.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,66749R
285,2013-11-01,2013-11-30,4F1Z1125AA,44.78,67.85,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,WAGNER,BD125532
286,2013-09-01,2013-09-30,4G7Z1104AA,116.99,187.18,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,HA590342
287,2013-09-01,2013-09-30,4G7Z1125AA,58.99,94.38,BRAKE DRUM ASSEMBLIES,ROTOR ASY,AUTOZONE,DURALAST,42134
288,2013-01-01,2013-01-31,4L2Z1102AC,101.35,125.74,BRAKE DRUM ASSEMBLIES,HUB,WD/JOBBER,ACDELCO,18A1208
289,2013-06-01,2013-06-30,4L2Z1102AC,70.65,107.05,BRAKE DRUM ASSEMBLIES,HUB,WD/JOBBER,NATIONAL,BD125758
290,2013-07-01,2013-07-31,4L2Z1102AC,84.39,125.74,BRAKE DRUM ASSEMBLIES,HUB,WD/JOBBER,ACDELCO,18A1208
291,2013-08-01,2013-08-31,4L2Z1102AC,84.39,125.74,BRAKE DRUM ASSEMBLIES,HUB,WD/JOBBER,ACDELCO,18A1208
292,2013-09-01,2013-09-30,4L2Z1102AC,45.99,73.58,BRAKE DRUM ASSEMBLIES,HUB,AUTOZONE,DURALAST,54094
293,2013-05-01,2013-05-31,4L2Z1102AC,72.67,110.10,BRAKE DRUM ASSEMBLIES,HUB,WD/JOBBER,RAYBESTOS,680014R
294,2013-06-01,2013-06-30,4L2Z1102AC,119.37,180.87,BRAKE DRUM ASSEMBLIES,HUB,WD/JOBBER,RAYBESTOS,680014
295,2013-11-01,2013-11-30,4L2Z1102AC,52.30,79.24,BRAKE DRUM ASSEMBLIES,HUB,WD/JOBBER,WAGNER,BD125758
296,2013-05-01,2013-05-31,4L2Z1104AA,224.00,336.00,HUB ASSEMBLIES,KIT - WHEEL BEARING REPAIR,WD/JOBBER,NAPA,BR930456
297,2013-05-01,2013-05-31,4L2Z1104AA,274.31,415.62,HUB ASSEMBLIES,KIT - WHEEL BEARING REPAIR,WD/JOBBER,NATIONAL,515050
298,2013-05-01,2013-05-31,4L2Z1104AA,232.87,358.26,HUB ASSEMBLIES,KIT - WHEEL BEARING REPAIR,WD/JOBBER,SKF,BR930456
299,2013-05-01,2013-05-31,4L2Z1104AA,132.99,212.78,HUB ASSEMBLIES,KIT - WHEEL BEARING REPAIR,WD/JOBBER,DURALAST,DL515050
300,2013-03-01,2013-03-31,4L2Z1104AA,292.71,562.90,HUB ASSEMBLIES,KIT  WHEEL BEARING REPAIR,WD/JOBBER,TIMKEN,SP470200
301,2013-05-01,2013-05-31,4L2Z1104AA,292.71,562.90,HUB ASSEMBLIES,KIT   WHEEL BEARING REPAIR,WD/JOBBER,TIMKEN,SP470200
302,2013-01-01,2013-01-31,4L2Z1125AA,101.35,125.74,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1208
303,2013-07-01,2013-07-31,4L2Z1125AA,84.39,125.74,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1208
304,2013-08-01,2013-08-31,4L2Z1125AA,84.39,125.74,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,ACDELCO,18A1208
305,2013-09-01,2013-09-30,4L2Z1125AA,34.40,65.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,BENDIX,PRT5311
306,2013-09-01,2013-09-30,4L2Z1125AA,45.99,73.58,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,AUTOZONE,DURALAST,54094
307,2013-07-01,2013-07-31,4L2Z1125AA,47.99,79.98,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,NAPA,NAPA,48880014
308,2013-05-01,2013-05-31,4L2Z1125AA,72.67,110.10,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,RAYBESTOS,680014R
309,2013-06-01,2013-06-30,4L2Z1125AA,57.69,100.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,RAYBESTOS,680014R
310,2013-11-01,2013-11-30,4L2Z1125AA,52.30,79.24,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY,WD/JOBBER,WAGNER,BD125758
311,2013-09-01,2013-09-30,4L3Z1104AB,178.99,286.38,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,DL515046
312,2013-03-01,2013-03-31,4L3Z1104AB,377.99,726.90,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,SP550212
313,2013-09-01,2013-09-30,4L3Z1104BB,275.99,441.58,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,SP550213
314,2013-03-01,2013-03-31,4L3Z1104BB,370.25,712.03,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,SP550213
315,2013-11-01,2013-11-30,4L5Z1102BA,43.28,65.58,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY  WHEEL,WD/JOBBER,WAGNER,BD125495
316,2013-01-01,2013-01-31,4L5Z1102BA,112.44,139.48,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A1120
317,2013-07-01,2013-07-31,4L5Z1102BA,93.62,139.48,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A1120
318,2013-08-01,2013-08-31,4L5Z1102BA,93.62,139.48,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A1120
319,2013-09-01,2013-09-30,4L5Z1102BA,67.99,108.78,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,AUTOZONE,DURALAST,54029
320,2013-06-01,2013-06-30,4L5Z1102BA,97.05,147.05,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY - WHEEL,WD/JOBBER,NATIONAL,BD125495
321,2013-05-01,2013-05-31,4L5Z1102BA,90.37,136.92,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,66597R
322,2013-06-01,2013-06-30,4L5Z1102BA,71.75,124.99,MOTORCRAFT NON-RETAIL ROTOR & DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,66597R
