from_date,part_number,dealer_price,list_price
6/1/2013,BC3Z1109A,122.84,204.73
6/1/2013,BC3Z1109B,150.72,251.20
6/1/2013,BC3Z1109C,90.00,150.00
6/1/2013,BC3Z2C026A,77.02,128.38
6/1/2013,BE8Z1104A,38.50,64.16
6/1/2013,BE8Z1109A,0.00,0.00
6/1/2013,BE8Z1126A,0.00,0.00
6/1/2013,BE8Z1126B,25.32,42.20
6/1/2013,BL1Z1104A,0.00,0.00
6/1/2013,BL3Z1104A,0.00,0.00
6/1/2013,BL3Z1104B,0.00,0.00
6/1/2013,BL3Z1104C,0.00,0.00
6/1/2013,BL3Z1104D,0.00,0.00
6/1/2013,BL3Z2C026A,68.59,114.33
6/1/2013,BL3Z2C026B,59.98,99.97
6/1/2013,BR3Z1125A,0.00,0.00
6/1/2013,BT4Z1104A,43.75,72.93
6/1/2013,BT4Z1104B,192.10,320.16
6/1/2013,BT4Z2C026A,0.00,0.00
6/1/2013,BT4Z2C026B,47.95,79.91
6/1/2013,BV6Z1104B,100.56,167.59
6/1/2013,BV6Z1109C,75.00,125.00
6/1/2013,BV6Z1125A,37.21,62.01
6/1/2013,BV6Z1126A,39.98,66.63
6/1/2013,BV6Z2C026A,0.00,0.00
6/1/2013,C1BZ1126A,0.00,0.00
6/1/2013,C1BZ2C026A,0.00,0.00
6/1/2013,CB5Z1125A,61.99,103.32
6/1/2013,CC3Z1102A,120.18,200.30
6/1/2013,CC3Z1102B,162.62,271.03
6/1/2013,CL1Z1109A,0.00,0.00
6/1/2013,CL1Z2C026A,57.40,95.66
6/1/2013,CL3Z1104A,216.23,360.39
6/1/2013,CL3Z1104B,170.94,284.90
6/1/2013,CL3Z1104C,0.00,0.00
6/1/2013,CL3Z1104D,720.55,"1,200.92"
6/1/2013,CL3Z1104E,178.29,297.16
6/1/2013,CL3Z1104F,0.00,0.00
6/1/2013,CL3Z1104G,396.34,660.58
6/1/2013,CL3Z1104H,272.64,454.40
6/1/2013,CL3Z1125A,59.98,99.97
6/1/2013,CL3Z1125B,69.68,116.14
6/1/2013,CL3Z2C026A,0.00,0.00
6/1/2013,CL3Z2C026B,0.00,0.00
6/1/2013,CL3Z2C026C,76.53,127.55
6/1/2013,CL3Z2C026D,99.96,166.60
6/1/2013,CR3Z1125B,69.58,115.97
6/1/2013,CR3Z1125C,79.97,133.29
6/1/2013,CU9Z1102A,0.00,0.00
6/1/2013,CV6Z1104A,47.99,79.99
6/1/2013,CV6Z1104D,51.43,85.71
6/1/2013,CV6Z1104F,92.62,154.36
6/1/2013,CV6Z1104G,85.44,142.40
6/1/2013,CV6Z1104H,74.61,124.36
6/1/2013,CV6Z1109A,0.00,0.00
6/1/2013,CV6Z1109B,299.80,499.68
6/1/2013,CV6Z1109C,67.72,112.87
6/1/2013,CV6Z1125A,42.48,70.79
6/1/2013,CV6Z1125B,44.59,74.32
6/1/2013,CV6Z1126A,39.98,66.63
6/1/2013,CV6Z2C026A,34.98,58.30
6/1/2013,CV6Z2C026B,63.05,105.07
6/1/2013,DC3Z1102B,120.84,201.40
6/1/2013,DC3Z1102C,0.00,0.00
6/1/2013,DC3Z1104A,0.00,0.00
6/1/2013,DC3Z1104B,0.00,0.00
6/1/2013,DC3Z1104C,0.00,0.00
6/1/2013,DC3Z1104D,0.00,0.00
6/1/2013,DC3Z1125A,91.14,151.90
6/1/2013,DC3Z2C026A,111.97,186.62
6/1/2013,DC3Z2C026B,79.98,133.30
6/1/2013,DCPZ1104A,57.51,95.84
6/1/2013,DE9Z1104A,0.00,0.00
6/1/2013,DE9Z1104B,256.16,426.92
6/1/2013,DE9Z1104C,195.40,325.67
6/1/2013,DE9Z2C026A,128.00,213.33
6/1/2013,DG1Z1125B,0.00,0.00
6/1/2013,DG1Z1125C,52.85,88.09
6/1/2013,DG1Z2C026A,43.58,72.64
6/1/2013,DG9Z1104A,83.48,139.13
6/1/2013,DG9Z1104B,10.41,17.34
6/1/2013,DG9Z1104C,0.00,0.00
6/1/2013,DG9Z1104D,63.45,105.74
6/1/2013,DG9Z1125A,51.23,85.38
6/1/2013,DG9Z1125B,49.98,83.30
6/1/2013,DG9Z2C026A,67.21,112.02
6/1/2013,DG9Z2C026B,49.98,83.30
6/1/2013,DL1Z1104A,194.61,324.36
6/1/2013,DR3Z1125A,103.06,171.77
6/1/2013,DR3Z1125B,59.98,99.97
6/1/2013,DR3Z1125C,50.88,84.80
6/1/2013,DR3Z2C026A,67.64,112.73
6/1/2013,E9HZ1126A,0.00,0.00
6/1/2013,F1CZ1104A,49.44,82.40
6/1/2013,F1CZ1104B,60.00,100.00
6/1/2013,F2HZ1125B,0.00,0.00
6/1/2013,F3SZ1109A,85.00,141.67
6/1/2013,F4HZ1109D,0.00,0.00
6/1/2013,F4HZ1125A,150.00,250.00
6/1/2013,F4HZ1125C,165.00,275.00
6/1/2013,F4TZ1109A,220.00,366.67
6/1/2013,F4UZ1102B,0.00,0.00
6/1/2013,F4ZZ2C026B,76.35,127.25
6/1/2013,F58Z1126B,69.98,116.63
6/1/2013,F5RZ1104A,69.00,115.00
6/1/2013,F5RZ1104B,0.00,0.00
6/1/2013,F5TZ2C026A,29.98,49.97
6/1/2013,F67Z1125BA,44.98,74.97
6/1/2013,F68Z1104AA,70.00,116.67
6/1/2013,F6SZ1104BA,61.84,103.07
6/1/2013,F6UZ2C026AA,89.98,149.97
6/1/2013,F78Z1104AA,61.22,102.03
6/1/2013,F7AZ1104AC,64.22,107.03
6/1/2013,F81Z1102BA,119.98,199.97
6/1/2013,F81Z1102DB,177.40,295.66
6/1/2013,F81Z1104AD,244.25,407.08
6/1/2013,F81Z1104BH,298.15,496.91
6/1/2013,F81Z1104CH,0.00,0.00
6/1/2013,F81Z1104DG,293.14,488.57
6/1/2013,F81Z1104EC,0.00,0.00
6/1/2013,F81Z1109DA,187.66,312.77
6/1/2013,F81Z1109EB,233.00,388.33
6/1/2013,F81Z1125AA,0.00,0.00
6/1/2013,F81Z1125AB,0.00,0.00
6/1/2013,F81Z1125BA,100.81,168.02
6/1/2013,F81Z1125DA,75.48,125.81
6/1/2013,F81Z2C026AA,89.98,149.97
6/1/2013,F81Z2C026EA,80.48,134.14
6/1/2013,F87Z1104AB,0.00,0.00
6/1/2013,F87Z1104BB,0.00,0.00
6/1/2013,F87Z1104CA,163.26,272.10
6/1/2013,F87Z1126BA,37.90,63.16
6/1/2013,F8AZ1104AA,71.00,118.33
6/1/2013,F8UZ1102AB,113.90,189.84
6/1/2013,F8UZ1102CA,145.52,242.53
6/1/2013,F8VZ1125AA,65.32,108.87
6/1/2013,F8ZZ2C026AA,42.98,71.63
6/1/2013,XC2Z1126AA,59.98,99.97
6/1/2013,XC2Z2C026AA,84.95,141.58
6/1/2013,XC2Z2C026BB,89.45,149.08
6/1/2013,XF5Z1104AA,163.44,272.40
6/1/2013,XF5Z1125AA,44.98,74.97
6/1/2013,XF5Z1126AA,0.00,0.00
6/1/2013,XL1Z1102AF,0.00,0.00
6/1/2013,XL1Z1104AE,260.00,433.33
6/1/2013,XL1Z1125AA,79.54,132.57
6/1/2013,XL3Z1102EC,69.98,116.63
6/1/2013,XL3Z1104AD,171.87,286.45
6/1/2013,XL3Z1104BC,132.91,221.52
6/1/2013,XL3Z1125BA,0.00,0.00
6/1/2013,XL3Z1125CB,44.98,74.97
6/1/2013,XL5Z1104A,264.73,441.22
6/1/2013,XL5Z1104B,0.00,0.00
6/1/2013,XR3Z1125BC,126.99,211.65
6/1/2013,XW4Z1109AA,0.00,0.00
6/1/2013,XW4Z1125AA,58.46,97.43
6/1/2013,XW4Z2C026AA,49.98,83.30
6/1/2013,YC2Z1109AA,0.00,0.00
6/1/2013,YC2Z1126AA,79.98,133.30
6/1/2013,YC3Z1102AA,490.87,818.12
6/1/2013,YC3Z1104C,0.00,0.00
6/1/2013,YC3Z1104D,283.81,473.02
6/1/2013,YC3Z1104EA,305.32,508.87
6/1/2013,YC3Z1109AA,0.00,0.00
6/1/2013,YC3Z1109CA,0.00,0.00
6/1/2013,YC3Z1125AA,165.00,275.00
6/1/2013,YC3Z1126AA,0.00,0.00
6/1/2013,YC3Z2C026AA,172.33,287.22
6/1/2013,YC3Z2C026BA,209.98,349.97
6/1/2013,YC3Z2C026BB,80.52,134.21
6/1/2013,YF1Z1104AC,0.00,0.00
6/1/2013,YF1Z1125AA,81.42,135.70
6/1/2013,YF1Z2C026AA,29.98,49.97
6/1/2013,YL1Z1102AA,0.00,0.00
6/1/2013,YL1Z1104AA,259.00,431.67
6/1/2013,YL1Z2C026AA,69.47,115.78
6/1/2013,YL3Z1102AA,62.41,104.02
6/1/2013,YL3Z1104BA,0.00,0.00
6/1/2013,YL3Z2C026AA,68.99,114.98
6/1/2013,YL5Z1104A,218.91,364.85
6/1/2013,YL5Z1104AA,0.00,0.00
6/1/2013,YL5Z1104B,0.00,0.00
6/1/2013,YL5Z1104BA,0.00,0.00
6/1/2013,YR3Z1109AA,191.38,318.97
6/1/2013,YS4Z1A034AA,90.00,150.00
6/1/2013,YW7Z2C026AA,44.98,74.97
7/1/2013,1C4Z2C026AA,150.00,250.00
7/1/2013,1F1Z1104DA,0.00,0.00
7/1/2013,1F1Z1126BA,34.98,58.30
7/1/2013,1F2Z1104AB,89.86,149.77
7/1/2013,1L2Z1109AA,143.23,238.73
7/1/2013,1L3Z1104BA,250.00,416.67
7/1/2013,1L5Z1126BA,59.98,99.97
7/1/2013,1R3Z1104B,81.45,135.75
7/1/2013,1R3Z1104BB,69.00,115.00
7/1/2013,1R8Z2C026AA,54.98,91.63
7/1/2013,1S4Z2C026BA,0.00,0.00
7/1/2013,2T1Z1125A,53.20,88.67
7/1/2013,2T1Z1126C,59.98,99.97
7/1/2013,3C2Z1104AA,0.00,0.00
7/1/2013,3C2Z1109AA,279.33,465.55
7/1/2013,3C3Z1102CA,199.15,331.92
7/1/2013,3C3Z1104A,269.95,449.91
7/1/2013,3C3Z1104B,0.00,0.00
7/1/2013,3C3Z1104BA,0.00,0.00
7/1/2013,3C3Z1104CA,291.71,486.18
7/1/2013,3C3Z1109AA,0.00,0.00
7/1/2013,3C3Z1109AB,121.57,202.62
7/1/2013,3C3Z1109BA,0.00,0.00
7/1/2013,3C3Z1109BB,412.64,687.73
7/1/2013,3C3Z1109DA,202.91,338.18
7/1/2013,3C5Z1104AA,135.85,226.42
7/1/2013,3F1Z1104AA,63.33,105.56
7/1/2013,3F1Z1104BA,67.43,112.38
7/1/2013,3F1Z1104CA,78.99,131.65
7/1/2013,3F1Z1104DA,58.32,97.20
7/1/2013,3F2Z1104AA,238.00,396.67
7/1/2013,3F2Z1104AB,230.09,383.48
7/1/2013,3F2Z2C026AA,49.98,83.30
7/1/2013,3L2Z1104AA,184.80,308.01
7/1/2013,3L2Z1104AB,0.00,0.00
7/1/2013,3L2Z1109AA,0.00,0.00
7/1/2013,3L2Z1125AA,0.00,0.00
7/1/2013,3L2Z2C026AA,59.98,99.97
7/1/2013,3L5Z1104AA,0.00,0.00
7/1/2013,3L5Z1125AA,53.50,89.16
7/1/2013,3W1Z1125AA,45.48,75.80
7/1/2013,3W1Z2C026AA,43.11,71.84
7/1/2013,3W1Z2C026BA,59.98,99.97
7/1/2013,3W7Z2C026AA,45.41,75.68
7/1/2013,4C2Z1102AA,158.17,263.62
7/1/2013,4C2Z2C026AA,107.14,178.57
7/1/2013,4C3Z1102BA,0.00,0.00
7/1/2013,4C3Z1109AA,226.70,377.83
7/1/2013,4C5Z1125AA,59.98,99.97
7/1/2013,4F1Z1125AA,0.00,0.00
7/1/2013,4F2Z1102AAA,0.00,0.00
7/1/2013,4G7Z1104AA,0.00,0.00
7/1/2013,4G7Z1125AA,144.38,240.63
7/1/2013,4G7Z2C026AA,127.79,212.98
7/1/2013,4L2Z1104AA,175.93,293.22
7/1/2013,4L2Z1125AA,51.98,86.63
7/1/2013,4L3Z1104AB,210.12,350.20
7/1/2013,4L3Z1104BB,204.37,340.62
7/1/2013,4L5Z1102BA,87.80,146.34
7/1/2013,4R3Z1104AA,104.46,174.10
7/1/2013,4R3Z1104AB,93.78,156.29
7/1/2013,4R3Z1104B,89.49,149.15
7/1/2013,4R3Z1125AA,68.12,113.53
7/1/2013,4R3Z1125BA,0.00,0.00
7/1/2013,5C3Z1102AB,137.20,228.67
7/1/2013,5C3Z1102GB,144.29,240.48
7/1/2013,5C3Z1104BAA,0.00,0.00
7/1/2013,5C3Z1109AA,0.00,0.00
7/1/2013,5C3Z1109B,352.30,587.17
7/1/2013,5C3Z1109CA,241.35,402.25
7/1/2013,5C3Z1109CC,98.97,164.95
7/1/2013,5C3Z1109DA,170.40,284.00
7/1/2013,5C3Z1125AB,74.08,123.46
7/1/2013,5C3Z1125CA,82.17,136.95
7/1/2013,5C3Z1125DA,82.39,137.31
7/1/2013,5C3Z2C026CA,112.07,186.79
7/1/2013,5C5Z2C026A,49.98,83.30
7/1/2013,5L2Z1102BA,109.98,183.30
7/1/2013,5L2Z2C026A,0.00,0.00
7/1/2013,5L3Z1125AA,76.28,127.14
7/1/2013,5L3Z1125BA,69.98,116.63
7/1/2013,5L3Z2C026AA,0.00,0.00
7/1/2013,5L8Z1125AA,0.00,0.00
7/1/2013,5L8Z1125BA,56.80,94.66
7/1/2013,5L8Z2C026BA,54.98,91.63
7/1/2013,5R3Z2C026AA,35.29,58.82
7/1/2013,5U9Z1102AA,404.61,674.35
7/1/2013,5W1Z1104B,145.15,241.92
7/1/2013,5W4Z1104BA,137.57,229.28
7/1/2013,6C2Z1109CA,201.51,335.85
7/1/2013,6C3Z1109X,0.00,0.00
7/1/2013,6C3Z2C026BA,0.00,0.00
7/1/2013,6E5Z1104AA,82.41,137.35
7/1/2013,6E5Z1104AB,55.97,93.29
7/1/2013,6E5Z1104BA,119.70,199.49
7/1/2013,6F2Z1109A,190.69,317.82
7/1/2013,6F2Z1109B,190.69,317.82
7/1/2013,6F2Z1125A,383.94,639.90
7/1/2013,6L1Z1104B,166.76,277.93
7/1/2013,6L1Z1104C,197.59,329.31
7/1/2013,6L1Z1104CA,0.00,0.00
7/1/2013,6L1Z1104D,0.00,0.00
7/1/2013,6L1Z1104DA,0.00,0.00
7/1/2013,6L1Z1104E,0.00,0.00
7/1/2013,6L1Z1109AA,0.00,0.00
7/1/2013,6L1Z1109D,214.47,357.45
7/1/2013,6L1Z1109F,202.91,338.18
7/1/2013,6L1Z1125A,55.37,92.28
7/1/2013,6L1Z2C026A,49.98,83.30
7/1/2013,6L2Z1109B,158.02,263.37
7/1/2013,6L2Z1125AA,56.22,93.69
7/1/2013,6L2Z2C026A,45.67,76.11
7/1/2013,6L3Z1104A,195.53,325.88
7/1/2013,6L5Z1104B,227.23,378.72
7/1/2013,6L5Z1126A,39.98,66.63
7/1/2013,6L8Z1109AA,43.74,72.90
7/1/2013,6L8Z1109BA,42.50,70.84
7/1/2013,6U9Z2C026A,119.00,198.33
7/1/2013,6U9Z2C026B,119.00,198.33
7/1/2013,7C3Z1102A,0.00,0.00
7/1/2013,7C3Z1102B,0.00,0.00
7/1/2013,7C3Z1104B,0.00,0.00
7/1/2013,7C3Z1104C,0.00,0.00
7/1/2013,7L1Z1104AA,0.00,0.00
7/1/2013,7L1Z1104BA,0.00,0.00
7/1/2013,7L1Z1104D,0.00,0.00
7/1/2013,7L1Z1104E,208.33,347.22
7/1/2013,7L1Z1109A,455.42,759.04
7/1/2013,7L1Z1109AA,320.31,533.86
7/1/2013,7L2Z1104A,305.55,509.25
7/1/2013,7L3Z1104A,222.64,371.05
7/1/2013,7L3Z1104B,214.83,358.05
7/1/2013,7L8Z1126A,69.98,116.63
7/1/2013,7R3Z1125A,125.69,209.49
7/1/2013,7S4Z1104A,68.94,114.90
7/1/2013,7S4Z1125A,0.00,0.00
7/1/2013,7S6Z1125A,59.98,99.97
7/1/2013,7S6Z1125B,41.01,68.34
7/1/2013,7S6Z2C026A,59.98,99.97
7/1/2013,7T1Z1104A,88.23,147.04
7/1/2013,7T1Z1104B,254.03,423.39
7/1/2013,7T1Z1104C,0.00,0.00
7/1/2013,7T1Z1104D,86.48,144.13
7/1/2013,7T4Z1104A,67.65,112.75
7/1/2013,7T4Z1104B,152.22,253.70
7/1/2013,7T4Z1104C,208.38,347.30
7/1/2013,7T4Z1125A,47.65,79.42
7/1/2013,7T4Z1125B,43.35,72.24
7/1/2013,7T4Z2C026A,40.72,67.86
7/1/2013,7W1Z1104A,16.55,27.58
7/1/2013,8A8Z1104B,0.00,0.00
7/1/2013,8A8Z1125A,0.00,0.00
7/1/2013,8C2Z1102A,0.00,0.00
7/1/2013,8C2Z1102C,0.00,0.00
7/1/2013,8C2Z1109A,0.00,0.00
7/1/2013,8C2Z1109B,89.94,149.90
7/1/2013,8C2Z1109C,140.32,233.87
7/1/2013,8C2Z2C026A,74.14,123.56
7/1/2013,8C2Z2C026B,81.30,135.50
7/1/2013,8C2Z2C026C,95.55,159.25
7/1/2013,8F9Z1104A,138.24,230.40
7/1/2013,8F9Z1104B,138.38,230.64
7/1/2013,8F9Z1104C,141.28,235.46
7/1/2013,8G1Z1125A,0.00,0.00
7/1/2013,8G1Z1125B,45.19,75.32
7/1/2013,8G1Z2C026A,0.00,0.00
7/1/2013,8G1Z2C026B,0.00,0.00
7/1/2013,8L3Z1102A,177.81,296.35
7/1/2013,8L3Z1102B,153.59,255.98
7/1/2013,8L8Z1104A,142.77,237.95
7/1/2013,8L8Z1126BD,63.02,105.04
7/1/2013,8S4Z1113B,67.14,111.91
7/1/2013,8T1Z1126B,0.00,0.00
7/1/2013,8U9Z1125A,212.48,354.12
7/1/2013,8U9Z2C026A,0.00,0.00
7/1/2013,9C3Z2C026A,62.37,103.95
7/1/2013,9E5Z1125A,0.00,0.00
7/1/2013,9E5Z1125B,0.00,0.00
7/1/2013,9E5Z1125C,47.24,78.74
7/1/2013,9E5Z2C026A,0.00,0.00
7/1/2013,9E5Z2C026B,36.65,61.09
7/1/2013,9L3Z1104A,324.70,541.16
7/1/2013,9L3Z1104B,194.25,323.76
7/1/2013,9L3Z1104C,0.00,0.00
7/1/2013,9L3Z1125C,62.14,103.56
7/1/2013,9L3Z1125D,69.98,116.63
7/1/2013,9L3Z2C026A,56.12,93.53
7/1/2013,9L3Z2C026B,52.98,88.30
7/1/2013,9S4Z1113A,68.81,114.68
7/1/2013,9S4Z1125A,0.00,0.00
7/1/2013,9T4Z1104A,179.79,299.64
7/1/2013,9T4Z2C026A,49.98,83.30
7/1/2013,AC3Z1104B,454.93,758.21
7/1/2013,AC3Z1104C,356.33,593.88
7/1/2013,AC3Z1104D,434.67,724.45
7/1/2013,AC3Z1104E,261.30,435.50
7/1/2013,AC3Z1104F,107.53,179.21
7/1/2013,AE8Z1125A,43.64,72.73
7/1/2013,AE8Z1125B,31.16,51.94
7/1/2013,AG1Z1125A,0.00,0.00
7/1/2013,AG1Z2C026A,52.85,88.09
7/1/2013,AL1Z2C026AA,0.00,0.00
7/1/2013,AL1Z2C026B,0.00,0.00
7/1/2013,AL3Z1104A,264.18,440.30
7/1/2013,AL3Z1125A,0.00,0.00
7/1/2013,AL3Z1125B,0.00,0.00
7/1/2013,AL5Z1102A,79.42,132.37
7/1/2013,AL5Z1104A,525.76,876.27
7/1/2013,AL5Z2C026A,64.15,106.91
7/1/2013,AL8Z1125A,46.91,78.19
7/1/2013,AS4Z1125A,40.99,68.31
7/1/2013,AT1Z1126A,61.44,102.41
7/1/2013,AV6Z2C026A,0.00,0.00
7/1/2013,AY1Z1125A,39.98,66.63
7/1/2013,B1BZ1104A,0.00,0.00
7/1/2013,B1BZ1104B,0.00,0.00
7/1/2013,BB5Z1104A,96.99,161.64
7/1/2013,BC2Z1102A,132.60,221.00
7/1/2013,BC2Z1102B,114.01,190.02
7/1/2013,BC3Z1104A,356.08,593.48
7/1/2013,BC3Z1104B,400.56,667.60
7/1/2013,BC3Z1104C,0.00,0.00
7/1/2013,BC3Z1104D,366.84,611.39
7/1/2013,BC3Z1104E,"1,052.91","1,754.85"
7/1/2013,BC3Z1109A,125.35,208.92
7/1/2013,BC3Z1109B,113.04,188.40
7/1/2013,BC3Z1109C,90.00,150.00
7/1/2013,BC3Z2C026A,77.90,129.83
7/1/2013,BE8Z1104A,35.63,59.38
7/1/2013,BE8Z1109A,0.00,0.00
7/1/2013,BE8Z1126A,0.00,0.00
7/1/2013,BE8Z1126B,25.32,42.20
7/1/2013,BL1Z1104A,0.00,0.00
7/1/2013,BL3Z1104A,0.00,0.00
7/1/2013,BL3Z1104B,0.00,0.00
7/1/2013,BL3Z1104C,0.00,0.00
7/1/2013,BL3Z1104D,0.00,0.00
7/1/2013,BL3Z2C026A,69.11,115.18
7/1/2013,BL3Z2C026B,59.98,99.97
7/1/2013,BR3Z1125A,0.00,0.00
7/1/2013,BT4Z1104A,39.85,66.42
7/1/2013,BT4Z1104B,204.92,341.54
7/1/2013,BT4Z2C026A,0.00,0.00
7/1/2013,BT4Z2C026B,49.17,81.94
7/1/2013,BV6Z1104B,153.02,255.03
7/1/2013,BV6Z1109C,97.50,162.50
7/1/2013,BV6Z1125A,38.77,64.62
7/1/2013,BV6Z1126A,39.98,66.63
7/1/2013,BV6Z2C026A,39.98,66.63
7/1/2013,C1BZ1126A,25.72,42.87
7/1/2013,C1BZ2C026A,0.00,0.00
7/1/2013,CB5Z1125A,62.49,104.15
7/1/2013,CC3Z1102A,125.03,208.38
7/1/2013,CC3Z1102B,160.23,267.06
7/1/2013,CL1Z1109A,0.00,0.00
7/1/2013,CL1Z2C026A,58.39,97.31
7/1/2013,CL3Z1104A,221.90,369.84
7/1/2013,CL3Z1104B,130.32,217.20
7/1/2013,CL3Z1104C,0.00,0.00
7/1/2013,CL3Z1104D,297.37,495.62
7/1/2013,CL3Z1104E,149.15,248.59
7/1/2013,CL3Z1104F,105.93,176.55
7/1/2013,CL3Z1104G,369.92,616.54
7/1/2013,CL3Z1104H,222.66,371.09
7/1/2013,CL3Z1125A,63.22,105.37
7/1/2013,CL3Z1125B,71.08,118.47
7/1/2013,CL3Z2C026A,0.00,0.00
7/1/2013,CL3Z2C026B,0.00,0.00
7/1/2013,CL3Z2C026C,67.75,112.91
7/1/2013,CL3Z2C026D,53.43,89.04
7/1/2013,CR3Z1125B,0.00,0.00
7/1/2013,CR3Z1125C,68.55,114.25
7/1/2013,CU9Z1102A,0.00,0.00
7/1/2013,CV6Z1104A,45.38,75.64
7/1/2013,CV6Z1104D,49.26,82.11
7/1/2013,CV6Z1104F,115.07,191.78
7/1/2013,CV6Z1104G,96.12,160.20
7/1/2013,CV6Z1104H,75.87,126.45
7/1/2013,CV6Z1109A,0.00,0.00
7/1/2013,CV6Z1109B,0.00,0.00
7/1/2013,CV6Z1109C,203.16,338.61
7/1/2013,CV6Z1125A,46.29,77.15
7/1/2013,CV6Z1125B,47.67,79.44
7/1/2013,CV6Z1126A,39.98,66.63
7/1/2013,CV6Z2C026A,41.54,69.23
7/1/2013,CV6Z2C026B,48.31,80.51
7/1/2013,DC3Z1102B,120.84,201.40
7/1/2013,DC3Z1102C,160.11,266.85
7/1/2013,DC3Z1104A,0.00,0.00
7/1/2013,DC3Z1104B,0.00,0.00
7/1/2013,DC3Z1104C,0.00,0.00
7/1/2013,DC3Z1104D,0.00,0.00
7/1/2013,DC3Z1125A,92.58,154.29
7/1/2013,DC3Z2C026A,87.98,146.63
7/1/2013,DC3Z2C026B,95.98,159.96
7/1/2013,DCPZ1104A,47.39,78.98
7/1/2013,DE9Z1104A,117.24,195.40
7/1/2013,DE9Z1104B,229.88,383.13
7/1/2013,DE9Z1104C,234.48,390.80
7/1/2013,DE9Z2C026A,0.00,0.00
7/1/2013,DG1Z1125B,0.00,0.00
7/1/2013,DG1Z1125C,53.66,89.43
7/1/2013,DG1Z2C026A,42.52,70.87
7/1/2013,DG9Z1104A,69.37,115.62
7/1/2013,DG9Z1104B,0.00,0.00
7/1/2013,DG9Z1104C,0.00,0.00
7/1/2013,DG9Z1104D,65.78,109.64
7/1/2013,DG9Z1125A,54.33,90.54
7/1/2013,DG9Z1125B,49.98,83.30
7/1/2013,DG9Z2C026A,61.60,102.67
7/1/2013,DG9Z2C026B,49.98,83.30
7/1/2013,DL1Z1104A,691.96,"1,153.28"
7/1/2013,DR3Z1125A,121.80,203.00
7/1/2013,DR3Z1125B,0.00,0.00
7/1/2013,DR3Z1125C,51.01,85.01
7/1/2013,DR3Z2C026A,67.64,112.73
7/1/2013,E9HZ1126A,0.00,0.00
7/1/2013,F1CZ1104A,0.00,0.00
7/1/2013,F1CZ1104B,60.00,100.00
7/1/2013,F2HZ1125B,259.19,431.98
7/1/2013,F3SZ1109A,85.00,141.67
7/1/2013,F4HZ1109D,0.00,0.00
7/1/2013,F4HZ1125A,150.00,250.00
7/1/2013,F4HZ1125C,0.00,0.00
7/1/2013,F4TZ1109A,220.00,366.67
7/1/2013,F4UZ1102B,0.00,0.00
7/1/2013,F4ZZ2C026B,76.35,127.25
7/1/2013,F58Z1126B,99.97,166.61
7/1/2013,F5RZ1104A,69.00,115.00
7/1/2013,F5RZ1104B,0.00,0.00
7/1/2013,F5TZ2C026A,29.98,49.97
7/1/2013,F67Z1125BA,44.98,74.97
7/1/2013,F68Z1104AA,70.00,116.67
7/1/2013,F6SZ1104BA,61.84,103.07
7/1/2013,F6UZ2C026AA,90.76,151.27
7/1/2013,F78Z1104AA,81.63,136.04
7/1/2013,F7AZ1104AC,64.22,107.03
7/1/2013,F81Z1102BA,119.98,199.97
7/1/2013,F81Z1102DB,173.54,289.23
7/1/2013,F81Z1104AD,244.25,407.08
7/1/2013,F81Z1104BH,300.79,501.32
7/1/2013,F81Z1104CH,0.00,0.00
7/1/2013,F81Z1104DG,288.24,480.40
7/1/2013,F81Z1104EC,0.00,0.00
7/1/2013,F81Z1109DA,187.66,312.77
7/1/2013,F81Z1109EB,233.00,388.33
7/1/2013,F81Z1125AA,0.00,0.00
7/1/2013,F81Z1125AB,0.00,0.00
7/1/2013,F81Z1125BA,105.98,176.64
7/1/2013,F81Z1125DA,75.39,125.66
7/1/2013,F81Z2C026AA,90.30,150.51
7/1/2013,F81Z2C026EA,79.98,133.30
7/1/2013,F87Z1104AB,0.00,0.00
7/1/2013,F87Z1104BB,0.00,0.00
7/1/2013,F87Z1104CA,170.81,284.68
7/1/2013,F87Z1126BA,34.98,58.30
7/1/2013,F8AZ1104AA,73.73,122.88
7/1/2013,F8UZ1102AB,116.69,194.48
7/1/2013,F8UZ1102CA,145.67,242.79
7/1/2013,F8VZ1125AA,65.32,108.87
7/1/2013,F8ZZ2C026AA,42.98,71.63
7/1/2013,XC2Z1126AA,59.98,99.97
7/1/2013,XC2Z2C026AA,81.72,136.21
7/1/2013,XC2Z2C026BB,87.89,146.48
7/1/2013,XF5Z1104AA,163.44,272.40
7/1/2013,XF5Z1125AA,44.98,74.97
7/1/2013,XF5Z1126AA,0.00,0.00
7/1/2013,XL1Z1102AF,0.00,0.00
7/1/2013,XL1Z1104AE,275.29,458.82
7/1/2013,XL1Z1125AA,79.54,132.57
7/1/2013,XL3Z1102EC,71.73,119.55
7/1/2013,XL3Z1104AD,189.96,316.60
7/1/2013,XL3Z1104BC,132.91,221.52
7/1/2013,XL3Z1125BA,0.00,0.00
7/1/2013,XL3Z1125CB,44.98,74.97
7/1/2013,XL5Z1104A,286.79,477.99
7/1/2013,XL5Z1104B,223.20,372.00
7/1/2013,XR3Z1125BC,126.99,211.65
7/1/2013,XW4Z1109AA,0.00,0.00
7/1/2013,XW4Z1125AA,58.46,97.43
7/1/2013,XW4Z2C026AA,0.00,0.00
7/1/2013,YC2Z1109AA,0.00,0.00
7/1/2013,YC2Z1126AA,79.98,133.30
7/1/2013,YC3Z1102AA,0.00,0.00
