from_date,part_number,retail_revenue,retail_quantity,dealer_price,gross_quantity,gross_revenue
2013-01-01,YC2Z1109AA,715.35,3,715.35,3,715.35
2013-01-01,YC2Z1126AA,159.96,2,159.96,2,159.96
2013-01-01,YC3Z1102AA,0,0,0,0,0
2013-01-01,YC3Z1104C,0,0,0,0,0
2013-01-01,YC3Z1104D,"36,099.50",116,"36,890.00",119,"36,890.00"
2013-01-01,YC3Z1104EA,610.64,2,610.64,2,610.64
2013-01-01,YC3Z1109AA,806.18,2,806.18,2,806.18
2013-01-01,YC3Z1109CA,411.43,1,411.43,1,411.43
2013-01-01,YC3Z1125AA,"5,925.14",36,"6,270.00",38,"6,270.00"
2013-01-01,YC3Z1126AA,0,0,0,0,0
2013-01-01,YC3Z2C026AA,"4,125.00",25,"4,125.00",25,"4,125.00"
2013-01-01,YC3Z2C026BA,0,0,0,0,0
2013-01-01,YC3Z2C026BB,"26,676.70",333,"26,873.28",336,"26,873.28"
2013-01-01,YF1Z1104AC,0,0,0,0,0
2013-01-01,YF1Z1125AA,0,0,0,0,0
2013-01-01,YF1Z2C026AA,809.46,27,809.46,27,809.46
2013-01-01,YL1Z1102AA,0,0,0,0,0
2013-01-01,YL1Z1104AA,"2,849.00",10,"2,849.00",11,"2,849.00"
2013-01-01,YL1Z1125AA,0,0,0,0,0
2013-01-01,YL1Z2C026AA,714.78,11,714.78,11,714.78
2013-01-01,YL3Z1102AA,"5,757.89",105,"5,827.88",106,"5,804.62"
2013-01-01,YL3Z1104BA,"1,757.88",9,"1,757.88",9,"1,757.88"
2013-01-01,YL3Z2C026AA,"4,001.42",58,"4,001.42",58,"4,001.42"
2013-01-01,YL5Z1104A,"17,630.00",81,"17,630.00",82,"17,630.00"
2013-01-01,YL5Z1104AA,-187.3,-1,0,0,0
2013-01-01,YL5Z1104B,399.24,2,399.24,2,399.24
2013-01-01,YL5Z1104BA,0,0,0,0,0
2013-01-01,YR3Z1109AA,"1,148.28",6,"1,148.28",6,"1,148.28"
2013-01-01,YS4Z1A034AA,"2,272.50",29,"2,400.00",32,"2,400.00"
2013-01-01,YW7Z2C026AA,"2,114.06",47,"2,114.06",47,"2,114.06"
2013-02-01,1C4Z2C026AA,0,0,0,0,0
2013-02-01,1F1Z1104DA,0,0,0,0,0
2013-02-01,1F1Z1126BA,"3,253.14",93,"3,253.14",93,"3,253.14"
2013-02-01,1F2Z1104AB,"3,905.00",44,"3,993.75",45,"3,993.75"
2013-02-01,1L2Z1109AA,"37,668.03",273,"38,332.00",280,"38,332.00"
2013-02-01,1L3Z1104BA,"1,250.00",5,"1,250.00",5,"1,250.00"
2013-02-01,1L5Z1126BA,179.94,3,179.94,3,179.94
2013-02-01,1R3Z1104B,"4,960.00",62,"4,960.00",62,"4,960.00"
2013-02-01,1R3Z1104BB,"1,173.00",17,"1,173.00",17,"1,173.00"
2013-02-01,1R8Z2C026AA,109.96,2,109.96,2,109.96
2013-02-01,1S4Z2C026BA,0,0,0,0,0
2013-02-01,2T1Z1125A,"34,346.84",677,"35,735.70",715,"35,735.70"
2013-02-01,2T1Z1126C,419.86,7,419.86,7,419.86
2013-02-01,3C2Z1104AA,310.5,1,540,2,540
2013-02-01,3C2Z1109AA,"4,495.86",18,"4,495.86",18,"4,495.86"
2013-02-01,3C3Z1102CA,"8,792.47",44,"8,961.75",45,"8,961.75"
2013-02-01,3C3Z1104A,"101,251.67",383,"102,038.59",389,"102,038.59"
2013-02-01,3C3Z1104B,"1,349.16",6,"1,349.16",6,"1,349.16"
2013-02-01,3C3Z1104BA,-699.49,-2,0,0,0
2013-02-01,3C3Z1104CA,"77,078.25",269,"78,945.00",277,"78,945.00"
2013-02-01,3C3Z1109AA,0,0,0,0,0
2013-02-01,3C3Z1109AB,"5,227.51",43,"5,227.51",43,"5,227.51"
2013-02-01,3C3Z1109BA,0,0,0,0,0
2013-02-01,3C3Z1109BB,"2,488.50",7,"2,488.50",7,"2,488.50"
2013-02-01,3C3Z1109DA,"3,747.57",21,"3,898.18",22,"3,898.18"
2013-02-01,3C5Z1104AA,"13,158.00",94,"13,158.00",102,"13,158.00"
2013-02-01,3F1Z1104AA,609,10,660,11,660
2013-02-01,3F1Z1104BA,"14,677.13",219,"14,991.90",231,"14,991.90"
2013-02-01,3F1Z1104CA,"1,013.74",14,"1,086.15",15,"1,086.15"
2013-02-01,3F1Z1104DA,466.56,8,466.56,8,466.56
2013-02-01,3F2Z1104AA,"3,377.01",14,"5,297.28",24,"5,297.28"
2013-02-01,3F2Z1104AB,"7,969.69",35,"9,519.34",43,"9,519.34"
2013-02-01,3F2Z2C026AA,"3,648.54",73,"3,648.54",73,"3,648.54"
2013-02-01,3L2Z1104AA,"14,902.56",76,"14,902.56",79,"14,902.56"
2013-02-01,3L2Z1104AB,0,0,0,0,0
2013-02-01,3L2Z1109AA,0,0,0,0,0
2013-02-01,3L2Z1125AA,135.84,2,135.84,2,135.84
2013-02-01,3L2Z2C026AA,944.58,21,944.58,21,944.58
2013-02-01,3L5Z1104AA,0,0,0,0,0
2013-02-01,3L5Z1125AA,"17,774.36",356,"18,142.74",363,"18,142.74"
2013-02-01,3W1Z1125AA,"109,868.17","2,441.00","111,280.52","2,474.00","111,280.52"
2013-02-01,3W1Z2C026AA,"4,899.72",114,"4,899.72",114,"4,899.72"
2013-02-01,3W1Z2C026BA,"1,079.64",18,"1,079.64",18,"1,079.64"
2013-02-01,3W7Z2C026AA,"56,449.92","1,254.00","57,214.56","1,272.00","57,214.56"
2013-02-01,4C2Z1102AA,852.85,5,"1,107.19",7,"1,107.19"
2013-02-01,4C2Z2C026AA,"1,071.40",10,"1,071.40",10,"1,071.40"
2013-02-01,4C3Z1102BA,962.98,2,962.98,2,962.98
2013-02-01,4C3Z1109AA,0,0,0,0,0
2013-02-01,4C5Z1125AA,527.84,8,527.84,8,527.84
2013-02-01,4F1Z1125AA,0,0,0,0,0
2013-02-01,4F2Z1102AAA,0,0,0,0,0
2013-02-01,4G7Z1104AA,0,0,0,0,0
2013-02-01,4G7Z1125AA,433.14,3,433.14,3,433.14
2013-02-01,4G7Z2C026AA,0,0,0,0,0
2013-02-01,4L2Z1104AA,"286,667.19","1,633.35","290,094.50","1,714.00","290,094.50"
2013-02-01,4L2Z1125AA,"27,237.52",524,"27,237.52",524,"27,237.52"
2013-02-01,4L3Z1104AB,"54,309.64",235,"54,309.64",242,"54,309.64"
2013-02-01,4L3Z1104BB,408.74,2,408.74,2,408.74
2013-02-01,4L5Z1102BA,"8,598.00",100,"8,598.00",100,"8,598.00"
2013-02-01,4R3Z1104AA,"15,601.01",168,"18,434.94",206,"18,434.94"
2013-02-01,4R3Z1104AB,"3,753.20",37,"3,940.86",42,"3,940.86"
2013-02-01,4R3Z1104B,0,0,0,0,0
2013-02-01,4R3Z1125AA,"3,736.36",60,"4,033.20",60,"3,736.36"
2013-02-01,4R3Z1125BA,0,0,0,0,0
2013-02-01,5C3Z1102AB,"3,773.76",30,"4,159.36",32,"4,159.36"
2013-02-01,5C3Z1102GB,"9,378.66",67,"9,378.66",67,"9,378.66"
2013-02-01,5C3Z1104BAA,0,0,0,0,0
2013-02-01,5C3Z1109AA,0,0,0,0,0
2013-02-01,5C3Z1109B,"1,761.50",5,"1,761.50",5,"1,761.50"
2013-02-01,5C3Z1109CA,"5,156.13",22,"5,485.25",25,"5,485.25"
2013-02-01,5C3Z1109CC,"2,752.41",23,"2,752.41",23,"2,752.41"
2013-02-01,5C3Z1109DA,"8,835.10",53,"9,001.80",54,"9,001.80"
2013-02-01,5C3Z1125AB,"62,838.73",892.24,"66,760.92",954,"66,760.92"
2013-02-01,5C3Z1125CA,"40,555.23",511,"42,549.36",532,"42,549.36"
2013-02-01,5C3Z1125DA,"10,807.71",134,"11,357.16",142,"11,357.16"
2013-02-01,5C3Z2C026CA,"92,949.64",865,"95,022.40",880,"95,022.40"
2013-02-01,5C5Z2C026A,"1,549.38",31,"1,549.38",31,"1,549.38"
2013-02-01,5L2Z1102BA,"2,122.89",21,"2,130.03",21,"2,122.89"
2013-02-01,5L2Z2C026A,0,0,0,0,0
2013-02-01,5L3Z1125AA,"16,960.48",227,"17,170.42",229,"17,170.42"
2013-02-01,5L3Z1125BA,440.88,6,559.84,8,559.84
2013-02-01,5L3Z2C026AA,0,0,0,0,0
2013-02-01,5L8Z1125AA,0,0,0,0,0
2013-02-01,5L8Z1125BA,"36,836.60",670,"36,836.60",670,"36,836.60"
2013-02-01,5L8Z2C026BA,"11,507.32",204,"11,600.78",211,"11,600.78"
2013-02-01,5R3Z2C026AA,"11,321.86",320,"11,613.36",332,"11,613.36"
2013-02-01,5U9Z1102AA,809.22,2,809.22,2,809.22
2013-02-01,5W1Z1104B,"13,060.88",91,"13,182.68",92,"13,182.68"
2013-02-01,5W4Z1104BA,"12,510.74",89,"12,741.84",102,"12,741.84"
2013-02-01,6C2Z1109CA,732.76,4,732.76,4,732.76
2013-02-01,6C3Z1109X,695.56,2,695.56,2,695.56
2013-02-01,6C3Z2C026BA,0,0,0,0,0
2013-02-01,6E5Z1104AA,"1,413.33",17,"1,483.38",18,"1,483.38"
2013-02-01,6E5Z1104AB,"24,287.66",479,"25,921.00",529,"25,921.00"
2013-02-01,6E5Z1104BA,"10,544.89",122,"12,553.50",150,"12,553.50"
2013-02-01,6F2Z1109A,"1,144.14",5,"1,144.14",6,"1,144.14"
2013-02-01,6F2Z1109B,953.45,5,953.45,5,953.45
2013-02-01,6F2Z1125A,228.71,2,"1,829.92",16,"1,829.92"
2013-02-01,6L1Z1104B,0,0,0,0,0
2013-02-01,6L1Z1104C,0,0,0,0,0
2013-02-01,6L1Z1104CA,"24,746.40",112,"24,746.40",112,"24,746.40"
2013-02-01,6L1Z1104D,0,0,0,0,0
2013-02-01,6L1Z1104DA,"30,065.22",115,"30,065.22",118,"30,065.22"
2013-02-01,6L1Z1104E,0,0,0,0,0
2013-02-01,6L1Z1109AA,"70,206.86",334,"70,409.77",347,"70,409.77"
2013-02-01,6L1Z1109D,0,0,0,0,0
2013-02-01,6L1Z1109F,0,0,0,0,0
2013-02-01,6L1Z1125A,"25,367.78",462,"25,510.72",464,"25,510.72"
2013-02-01,6L1Z2C026A,"8,346.66",167,"8,346.66",167,"8,346.66"
2013-02-01,6L2Z1109B,"10,574.63",64,"11,015.25",75,"11,015.25"
2013-02-01,6L2Z1125AA,"47,227.82",855,"47,227.82",859,"47,227.82"
2013-02-01,6L2Z2C026A,"48,623.38","1,081.00","48,623.38","1,081.00","48,623.38"
2013-02-01,6L3Z1104A,"41,836.65",211,"42,387.00",213,"42,387.00"
2013-02-01,6L5Z1104B,"54,838.87",262.75,"57,040.60",307,"57,040.60"
2013-02-01,6L5Z1126A,"1,599.20",40,"1,599.20",40,"1,599.20"
2013-02-01,6L8Z1109AA,"2,889.71",78,"3,061.87",83,"3,061.87"
2013-02-01,6L8Z1109BA,"2,182.04",58.5,"2,213.40",60,"2,213.40"
2013-02-01,6U9Z2C026A,"1,666.00",14,"1,666.00",14,"1,666.00"
2013-02-01,6U9Z2C026B,0,0,0,0,0
2013-02-01,7C3Z1102A,0,0,0,0,0
2013-02-01,7C3Z1102B,0,0,0,0,0
2013-02-01,7C3Z1104B,0,0,0,0,0
2013-02-01,7C3Z1104C,0,0,0,0,0
2013-02-01,7L1Z1104AA,-817.13,-9,0,0,0
2013-02-01,7L1Z1104BA,800,4,"1,000.00",5,"1,000.00"
2013-02-01,7L1Z1104D,-212.24,-1,0,0,0
2013-02-01,7L1Z1104E,0,0,0,0,0
2013-02-01,7L1Z1109A,-227.71,-1,0,0,0
2013-02-01,7L1Z1109AA,"9,963.00",48,"10,865.00",53,"10,865.00"
2013-02-01,7L2Z1104A,"426,176.08","1,618.12","482,030.00","2,242.00","482,030.00"
2013-02-01,7L3Z1104A,"145,930.02",669,"153,756.14",778,"153,756.14"
2013-02-01,7L3Z1104B,"3,864.00",21,"3,864.00",21,"3,864.00"
2013-02-01,7L8Z1126A,489.86,7,489.86,7,489.86
2013-02-01,7R3Z1125A,"7,698.60",68,"8,248.50",75,"8,248.50"
2013-02-01,7S4Z1104A,"9,043.28",146,"10,318.66",178,"10,318.66"
2013-02-01,7S4Z1125A,0,0,0,0,0
2013-02-01,7S6Z1125A,"7,497.00",150,"7,497.00",150,"7,497.00"
2013-02-01,7S6Z1125B,"3,148.20",90,"3,148.20",90,"3,148.20"
2013-02-01,7S6Z2C026A,128.94,3,128.94,3,128.94
2013-02-01,7T1Z1104A,"6,741.39",81,"8,406.86",106,"8,406.86"
2013-02-01,7T1Z1104B,"6,142.50",26,"7,200.00",32,"7,200.00"
2013-02-01,7T1Z1104C,-76.57,-1,0,0,0
2013-02-01,7T1Z1104D,"1,636.14",32.5,"1,636.14",33,"1,636.14"
2013-02-01,7T4Z1104A,"6,533.34",124.38,"6,950.00",139,"6,950.00"
2013-02-01,7T4Z1104B,"21,674.26",174.04,"29,830.00",314,"29,830.00"
2013-02-01,7T4Z1104C,"39,004.04",320.78,"60,466.00",617,"60,466.00"
2013-02-01,7T4Z1125A,"17,047.48",377,"19,521.32",434,"19,521.32"
2013-02-01,7T4Z1125B,"4,169.06",97,"4,255.02",99,"4,255.02"
2013-02-01,7T4Z2C026A,"15,432.29",382,"15,752.12",394,"15,752.12"
2013-02-01,7W1Z1104A,"33,194.25",216,"34,996.20",235,"34,996.20"
2013-02-01,8A8Z1104B,-121.66,-1,0,0,0
2013-02-01,8A8Z1125A,-42.27,-1,0,0,0
2013-02-01,8C2Z1102A,0,0,0,0,0
2013-02-01,8C2Z1102C,-219.96,-2,0,0,0
2013-02-01,8C2Z1109A,0,0,0,0,0
2013-02-01,8C2Z1109B,270.02,2,270.02,2,270.02
2013-02-01,8C2Z1109C,"8,464.94",61.53,"9,573.90",70,"9,573.90"
2013-02-01,8C2Z2C026A,"9,901.11",141,"10,916.88",156,"10,916.88"
2013-02-01,8C2Z2C026B,"20,394.90",255,"20,474.88",256,"20,474.88"
2013-02-01,8C2Z2C026C,"52,338.82",580,"54,707.84",608,"54,707.84"
2013-02-01,8F9Z1104A,"5,173.45",41,"5,820.12",54,"5,820.12"
2013-02-01,8F9Z1104B,"10,812.86",81,"11,640.24",102,"11,640.24"
2013-02-01,8F9Z1104C,"15,109.61",124,"16,931.28",158,"16,931.28"
2013-02-01,8G1Z1125A,0,0,0,0,0
2013-02-01,8G1Z1125B,"7,196.80",160,"7,196.80",160,"7,196.80"
2013-02-01,8G1Z2C026A,0,0,0,0,0
2013-02-01,8G1Z2C026B,0,-2,0,0,0
2013-02-01,8L3Z1102A,"118,943.33",698.88,"122,018.00",722,"122,018.00"
2013-02-01,8L3Z1102B,"7,269.28",49,"7,395.00",50,"7,395.00"
2013-02-01,8L8Z1104A,"20,648.94",211,"21,975.04",232,"21,975.04"
2013-02-01,8L8Z1126BD,"2,968.69",67,"3,328.52",74,"3,328.52"
2013-02-01,8S4Z1113B,"52,134.10",789,"52,454.10",795,"52,454.10"
2013-02-01,8T1Z1126B,0,0,0,0,0
2013-02-01,8U9Z1104A,0,0,0,0,0
2013-02-01,8U9Z1125A,0,0,0,0,0
2013-02-01,8U9Z2C026A,0,0,0,0,0
2013-02-01,9C3Z2C026A,"72,592.41","1,207.00","74,615.12","1,244.00","74,615.12"
2013-02-01,9E5Z1125A,-145.01,-2,0,0,0
2013-02-01,9E5Z1125B,0,0,0,0,0
2013-02-01,9E5Z1125C,"19,701.32",420,"22,579.96",502,"22,579.96"
2013-02-01,9E5Z2C026A,-71.98,-2,0,0,0
2013-02-01,9E5Z2C026B,"65,301.46","1,840.00","70,939.44","2,028.00","70,939.44"
2013-02-01,9L3Z1104A,"29,940.66",142,"48,694.00",251,"48,694.00"
2013-02-01,9L3Z1104B,"-5,235.65",-32,0,0,0
2013-02-01,9L3Z1104C,918.64,4,"1,377.96",6,"1,377.96"
2013-02-01,9L3Z1125C,"14,467.18",238,"14,635.12",244,"14,635.12"
2013-02-01,9L3Z1125D,0,0,0,0,0
2013-02-01,9L3Z2C026A,"106,571.42","1,926.00","108,145.66","1,967.00","108,145.66"
2013-02-01,9L3Z2C026B,"3,496.68",62,"3,496.68",66,"3,496.68"
2013-02-01,9S4Z1113A,"10,228.91",155,"10,682.10",165,"10,682.10"
2013-02-01,9S4Z1125A,0,-2,0,0,0
2013-02-01,9T4Z1104A,"10,373.48",91,"17,544.24",168,"17,544.24"
2013-02-01,9T4Z2C026A,999.6,20,999.6,20,999.6
2013-02-01,AC3Z1104B,"33,086.48",75.5,"33,433.04",82,"33,433.04"
2013-02-01,AC3Z1104C,"26,421.87",74,"27,081.08",76,"27,081.08"
2013-02-01,AC3Z1104D,"44,612.22",106,"46,295.70",110,"46,295.70"
2013-02-01,AC3Z1104E,0,0,0,0,0
2013-02-01,AC3Z1104F,"166,498.08",411,"176,542.73",464,"176,542.72"
2013-02-01,AE8Z1125A,"11,613.39",324,"12,208.02",349,"12,208.02"
2013-02-01,AE8Z1125B,0,0,0,0,0
2013-02-01,AG1Z1125A,0,0,0,0,0
2013-02-01,AG1Z2C026A,"119,315.43","2,604.80","123,380.14","2,743.00","123,380.14"
2013-02-01,AL1Z2C026AA,0,0,0,0,0
2013-02-01,AL1Z2C026B,0,0,0,0,0
2013-02-01,AL3Z1104A,"3,240.00",17,"3,780.00",21,"3,780.00"
2013-02-01,AL3Z1125A,0,0,0,0,0
2013-02-01,AL3Z1125B,-239.91,-4,0,0,0
2013-02-01,AL5Z1102A,"8,989.50",124,"9,404.40",136,"9,404.40"
2013-02-01,AL5Z1104A,"5,539.18",19,"7,553.40",30,"7,553.40"
2013-02-01,AL5Z2C026A,"5,458.19",87,"5,878.04",98,"5,878.04"
2013-02-01,AL8Z1125A,"70,837.54","1,566.00","72,237.88","1,606.00","72,237.88"
2013-02-01,AS4Z1125A,"32,263.86",799,"32,663.66",817,"32,663.66"
2013-02-01,AT1Z1126A,"12,455.85",199,"12,895.70",215,"12,895.70"
2013-02-01,AV6Z2C026A,0,0,0,0,0
2013-02-01,AY1Z1125A,0,0,0,0,0
2013-02-01,B1BZ1104A,0,0,0,0,0
2013-02-01,B1BZ1104B,0,0,0,0,0
2013-02-01,BB5Z1104A,"9,224.48",156,"13,078.68",219,"13,078.68"
2013-02-01,BC2Z1102A,"69,160.61",571,"75,827.36",632,"75,827.36"
2013-02-01,BC2Z1102B,"45,132.80",428,"48,969.30",470,"48,796.69"
2013-02-01,BC3Z1104A,"53,236.58",151.27,"86,116.78",262,"86,116.78"
2013-02-01,BC3Z1104B,"-3,148.72",-9.53,0,0,0
2013-02-01,BC3Z1104C,"7,466.36",23,"8,589.62",26,"8,589.62"
2013-02-01,BC3Z1104D,"-1,031.72",-3.16,0,0,0
2013-02-01,BC3Z1104E,"8,072.31",23,"8,423.28",24,"8,423.28"
2013-02-01,BC3Z1109A,"6,641.39",58,"6,862.78",62,"6,862.78"
2013-02-01,BC3Z1109B,"1,582.56",14,"1,695.60",15,"1,695.60"
2013-02-01,BC3Z1109C,540,6,540,6,540
2013-02-01,BC3Z2C026A,"34,796.36",461,"35,240.60",470,"35,240.60"
2013-02-01,BE8Z1104A,988.02,32,"1,077.84",36,"1,077.84"
2013-02-01,BE8Z1109A,"1,522.60",26,"2,283.84",39,"2,283.84"
2013-02-01,BE8Z1126A,0,0,0,0,0
2013-02-01,BE8Z1126B,354.48,14,354.48,14,354.48
2013-02-01,BL1Z1104A,0,0,0,0,0
2013-02-01,BL3Z1104A,-192.32,-1,0,0,0
2013-02-01,BL3Z1104B,-174.96,-1,0,0,0
2013-02-01,BL3Z1104C,0,0,0,0,0
2013-02-01,BL3Z1104D,0,0,0,0,0
2013-02-01,BL3Z2C026A,"6,337.89",107,"7,137.62",119,"7,137.62"
2013-02-01,BL3Z2C026B,"1,439.52",24,"1,439.52",24,"1,439.52"
2013-02-01,BR3Z1125A,0,0,0,0,0
2013-02-01,BT4Z1104A,"2,314.06",68,"2,586.28",76,"2,586.28"
2013-02-01,BT4Z1104B,"41,067.04",510.06,"77,211.00","1,119.00","77,211.00"
2013-02-01,BT4Z2C026A,0,0,0,0,0
2013-02-01,BT4Z2C026B,"10,248.27",257,"12,153.92",304,"12,153.92"
2013-02-01,BV6Z1104B,0,0,0,0,0
2013-02-01,BV6Z1109C,0,0,0,0,0
2013-02-01,BV6Z1125A,"9,834.65",279,"10,563.96",302,"10,563.96"
2013-02-01,BV6Z1126A,559.72,14,559.72,14,559.72
2013-02-01,BV6Z2C026A,159.92,4,159.92,4,159.92
2013-02-01,C1BZ1126A,0,0,0,0,0
2013-02-01,C1BZ2C026A,0,0,0,0,0
2013-02-01,CB5Z1125A,"24,245.45",423.7,"32,071.66",617,"32,071.66"
2013-02-01,CC3Z1102A,"17,873.65",154,"18,626.76",162,"18,626.76"
2013-02-01,CC3Z1102B,"16,689.86",107,"16,845.84",108,"16,845.84"
2013-02-01,CL1Z1109A,0,0,0,0,0
2013-02-01,CL1Z2C026A,"22,431.85",408,"22,761.72",414,"22,761.72"
2013-02-01,CL3Z1104A,"15,734.17",114.53,"32,627.68",244,"32,627.68"
2013-02-01,CL3Z1104B,"9,128.00",92,"12,672.00",132,"12,672.00"
2013-02-01,CL3Z1104C,"1,512.00",10,"2,116.80",14,"2,116.80"
2013-02-01,CL3Z1104D,"4,323.27",21,"4,323.27",21,"4,323.27"
2013-02-01,CL3Z1104E,-267.44,-2,0,0,0
2013-02-01,CL3Z1104F,0,0,0,0,0
2013-02-01,CL3Z1104G,0,0,0,0,0
2013-02-01,CL3Z1104H,"1,145.10",6,"2,481.05",13,"2,481.05"
2013-02-01,CL3Z1125A,"2,219.26",37,"2,279.24",38,"2,279.24"
2013-02-01,CL3Z1125B,"92,678.23","1,511.00","99,986.66","1,667.00","99,986.66"
2013-02-01,CL3Z2C026A,359.88,6,359.88,6,359.88
2013-02-01,CL3Z2C026B,-49.98,-1,49.98,1,49.98
2013-02-01,CL3Z2C026C,"5,338.24",89,"5,998.00",100,"5,998.00"
2013-02-01,CL3Z2C026D,0,0,0,0,0
2013-02-01,CR3Z1125B,"1,739.42",29,"1,799.40",30,"1,799.40"
2013-02-01,CR3Z1125C,599.8,10,599.8,10,599.8
2013-02-01,CU9Z1102A,0,0,0,0,0
2013-02-01,CV6Z1104A,"3,240.00",110,"3,900.00",130,"3,900.00"
2013-02-01,CV6Z1104D,"1,452.00",44,"1,584.00",48,"1,584.00"
2013-02-01,CV6Z1104F,692.23,11,881.02,14,881.02
2013-02-01,CV6Z1104G,74.76,1,74.76,1,74.76
2013-02-01,CV6Z1104H,627.64,13,772.48,16,772.48
2013-02-01,CV6Z1109A,"7,986.73",120,"15,057.28",224,"15,057.28"
2013-02-01,CV6Z1109B,525,7,975,13,975
2013-02-01,CV6Z1109C,0,0,0,0,0
2013-02-01,CV6Z1125A,279.86,7,359.82,9,359.82
2013-02-01,CV6Z1125B,"2,398.80",60,"2,558.72",64,"2,558.72"
2013-02-01,CV6Z1126A,"1,039.48",26,"1,039.48",26,"1,039.48"
2013-02-01,CV6Z2C026A,"1,434.19",41,"1,539.12",44,"1,539.12"
2013-02-01,CV6Z2C026B,"1,519.25",38,"1,759.12",44,"1,759.12"
2013-02-01,DC3Z1102B,0,0,0,0,0
2013-02-01,DC3Z1102C,0,0,0,0,0
2013-02-01,DC3Z1104A,0,0,0,0,0
2013-02-01,DC3Z1104B,0,0,0,0,0
2013-02-01,DC3Z1104C,0,0,0,0,0
2013-02-01,DC3Z1104D,0,0,0,0,0
2013-02-01,DC3Z1104E,0,0,0,0,0
2013-02-01,DC3Z1125A,319.92,4,399.9,5,399.9
2013-02-01,DC3Z2C026A,79.98,1,79.98,1,79.98
2013-02-01,DC3Z2C026B,239.94,3,239.94,3,239.94
2013-02-01,DCPZ1104A,227.35,5,227.35,5,227.35
2013-02-01,DE9Z1104A,0,0,0,0,0
2013-02-01,DE9Z1104B,"1,287.36",10,"2,068.95",15,"2,068.95"
2013-02-01,DE9Z1104C,0,0,0,0,0
2013-02-01,DE9Z2C026A,640,5,640,5,640
2013-02-01,DG1Z1125B,0,0,0,0,0
2013-02-01,DG1Z1125C,"20,421.60",402,"20,828.00",410,"20,828.00"
2013-02-01,DG1Z2C026A,"10,754.62",269,"10,834.58",271,"10,834.58"
2013-02-01,DG9Z1104A,523.62,9,581.8,10,581.8
2013-02-01,DG9Z1104B,"1,589.24",27,"1,824.66",31,"1,824.66"
2013-02-01,DG9Z1104C,0,0,0,0,0
2013-02-01,DG9Z1104D,0,0,0,0,0
2013-02-01,DG9Z1125A,"2,449.02",49,"2,449.02",49,"2,449.02"
2013-02-01,DG9Z1125B,199.92,4,199.92,4,199.92
2013-02-01,DG9Z2C026A,999.6,20,"1,099.56",22,"1,099.56"
2013-02-01,DG9Z2C026B,499.8,10,499.8,10,499.8
2013-02-01,DL1Z1104A,"2,767.84",16,"2,940.83",17,"2,940.83"
2013-02-01,DR3Z1125A,721.42,7,721.42,7,721.42
2013-02-01,DR3Z1125B,0,0,0,0,0
2013-02-01,DR3Z1125C,"3,298.68",66,"3,398.64",68,"3,398.64"
2013-02-01,DR3Z2C026A,"4,396.60",63,"4,531.88",67,"4,531.88"
2013-02-01,DV6Z1104A,0,0,0,0,0
2013-02-01,DV6Z2C026A,0,0,0,0,0
2013-02-01,E9HZ1126A,0,0,0,0,0
2013-02-01,F1CZ1104A,98.88,2,98.88,2,98.88
2013-02-01,F1CZ1104B,189,3,240,4,240
2013-02-01,F2HZ1125B,0,0,0,0,0
2013-02-01,F3SZ1109A,"4,590.00",54,"4,590.00",54,"4,590.00"
2013-02-01,F4HZ1109D,0,0,0,0,0
2013-02-01,F4HZ1125A,450,3,450,3,450
2013-02-01,F4HZ1125C,495,3,495,3,495
2013-02-01,F4TZ1109A,"3,520.00",16,"3,520.00",16,"3,520.00"
2013-02-01,F4UZ1102B,0,0,0,0,0
2013-02-01,F4ZZ2C026B,992.55,13,992.55,13,992.55
2013-02-01,F58Z1126B,359.88,6,359.88,6,359.88
2013-02-01,F5RZ1104A,"1,173.00",17,"1,173.00",17,"1,173.00"
2013-02-01,F5RZ1104B,0,0,0,0,0
2013-02-01,F5TZ2C026A,"1,528.98",51,"1,528.98",51,"1,528.98"
2013-02-01,F67Z1125BA,"3,463.46",77,"3,463.46",77,"3,463.46"
2013-02-01,F68Z1104AA,"1,190.00",17,"1,190.00",17,"1,190.00"
2013-02-01,F6SZ1104BA,562.88,8,562.88,8,562.88
2013-02-01,F6UZ2C026AA,"12,237.28",134,"12,237.28",136,"12,237.28"
2013-02-01,F78Z1104AA,418.08,6,418.08,6,418.08
2013-02-01,F7AZ1104AC,577.98,9,577.98,9,577.98
2013-02-01,F81Z1102BA,"7,478.64",68,"7,478.64",68,"7,478.64"
2013-02-01,F81Z1102DB,"11,106.56",64,"11,106.56",64,"11,106.56"
2013-02-01,F81Z1104AD,244.25,1,244.25,1,244.25
2013-02-01,F81Z1104BH,"142,152.55",484,"144,029.94",491,"144,029.94"
2013-02-01,F81Z1104CH,0,0,0,0,0
2013-02-01,F81Z1104DG,"13,095.75",46,"13,965.00",49,"13,965.00"
2013-02-01,F81Z1104EC,0,0,0,0,0
2013-02-01,F81Z1109DA,"4,962.60",30,"4,962.60",30,"4,962.60"
2013-02-01,F81Z1109EB,"3,812.76",18,"3,812.76",18,"3,812.76"
2013-02-01,F81Z1125AA,0,0,0,0,0
2013-02-01,F81Z1125AB,0,0,0,0,0
2013-02-01,F81Z1125BA,720.79,7,806.48,8,806.48
2013-02-01,F81Z1125DA,"62,544.57",834,"62,683.28",836,"62,683.28"
2013-02-01,F81Z2C026AA,"21,262.28",236,"21,415.24",238,"21,415.24"
2013-02-01,F81Z2C026EA,"14,796.30",185,"14,796.30",185,"14,796.30"
